N_Ahalf,N_Bhalf,N_Chalf,N_A%,N_B%,N_C%,AnN_A%,AnN_B%,AnN_C%,tfinal,iterlength,elementtotal,timestep
2.53,11.05,stable,5.513554993673998e-05,4.800943159131231,95.19900170531882,5.5135549936734375e-05,4.785848315991382,95.21409654845866,60.0,0.1,3,52.70000000000048
2.53,11.05,stable,5.364549931272107e-05,4.770923429496513,95.22902292500416,5.36454993127156e-05,4.755922972625136,95.24402338187555,60.0,0.1,3,52.80000000000048
2.53,11.05,stable,5.219571764157715e-05,4.7410913787281,95.25885642555424,5.2195717641571816e-05,4.7261847180363405,95.273763086246,60.0,0.1,3,52.90000000000048
2.53,11.05,stable,5.078511664580978e-05,4.711445834322274,95.28850338056107,5.078511664580458e-05,4.696632383407794,95.30331683147554,60.0,0.1,3,53.00000000000048
2.53,11.05,stable,4.941263745886442e-05,4.681985631077791,95.31796495628474,4.9412637458859347e-05,4.667264807201812,95.33268578016072,60.0,0.1,3,53.100000000000485
2.53,11.05,stable,4.807724983029306e-05,4.652709611051023,95.34724231169913,4.807724983028811e-05,4.638080835115503,95.36187108763467,60.0,0.1,3,53.200000000000486
2.53,11.05,stable,4.677795135239749e-05,4.6236166235113405,95.37633659853729,4.6777951352392585e-05,4.609079320036299,95.39087390201234,60.0,0.1,3,53.30000000000049
2.53,11.05,stable,4.5513766707772774e-05,4.594705524896765,95.40524896133651,4.551376670776798e-05,4.580259121997741,95.41969536423554,60.0,0.1,3,53.40000000000049
2.53,11.05,stable,4.428374693718594e-05,4.565975178769873,95.43398053748318,4.4283746937181265e-05,4.551619108135522,95.44833660811754,60.0,0.1,3,53.50000000000049
2.53,11.05,stable,4.3086968727240495e-05,4.537424455773953,95.46253245725731,4.308696872723594e-05,4.523158152643793,95.47679876038747,60.0,0.1,3,53.60000000000049
2.53,11.05,stable,4.192253371729192e-05,4.50905223358943,95.49090584387685,4.192253371728748e-05,4.4948751367317055,95.50508294073455,60.0,0.1,3,53.70000000000049
2.53,11.05,stable,4.078956782509395e-05,4.480857396890526,95.51910181354164,4.078956782508961e-05,4.466768948580227,95.53319026185196,60.0,0.1,3,53.800000000000495
2.53,11.05,stable,3.968722059066938e-05,4.452838837302192,95.54712147547721,3.968722059066515e-05,4.438838483299191,95.5611218294802,60.0,0.1,3,53.900000000000496
2.53,11.05,stable,3.8614664537912986e-05,4.424995453357272,95.57496593197818,3.861466453790886e-05,4.411082642884614,95.58887874245085,60.0,0.1,3,54.0000000000005
2.53,11.05,stable,3.757109455344717e-05,4.397326150453935,95.6026362784515,3.757109455344314e-05,4.383500336176248,95.6164620927292,60.0,0.1,3,54.1000000000005
2.53,11.05,stable,3.655572728226424e-05,4.36982984081335,95.63013360345936,3.655572728226032e-05,4.356090478815391,95.64387296545732,60.0,0.1,3,54.2000000000005
2.53,11.05,stable,3.5567800539701606e-05,4.3425054434376005,95.65745898876185,3.5567800539697785e-05,4.328851993202937,95.6711124389965,60.0,0.1,3,54.3000000000005
2.53,11.05,stable,3.46065727393084e-05,4.315351884067864,95.68461350935938,3.4606572739304666e-05,4.301783808457682,95.69818158496956,60.0,0.1,3,54.4000000000005
2.53,11.05,stable,3.3671322336174194e-05,4.28836809514282,95.71159823353483,3.367132233617055e-05,4.274884860374873,95.72508146830279,60.0,0.1,3,54.500000000000504
2.53,11.05,stable,3.2761347285301875e-05,4.261553015757316,95.73841422289539,3.2761347285298325e-05,4.248154091384991,95.75181314726773,60.0,0.1,3,54.600000000000506
2.53,11.05,stable,3.1875964514618105e-05,4.234905591621268,95.7650625324142,3.1875964514614636e-05,4.221590450512791,95.7783776735227,60.0,0.1,3,54.70000000000051
2.53,11.05,stable,3.1014509412225786e-05,4.2084247750188135,95.79154421047176,3.1014509412222405e-05,4.195192893336573,95.804776092154,60.0,0.1,3,54.80000000000051
2.53,11.05,stable,3.0176335327513648e-05,4.182109524767694,95.81786029889696,3.017633532751035e-05,4.168960381947705,95.83100944171696,60.0,0.1,3,54.90000000000051
2.53,11.05,stable,2.936081308574848e-05,4.15595880617889,95.84401183300801,2.9360813085745265e-05,4.1428918849103775,95.85707875427651,60.0,0.1,3,55.00000000000051
2.53,11.05,stable,2.8567330515785584e-05,4.129971591016487,95.86999984165298,2.856733051578245e-05,4.1169863772215916,95.88298505544788,60.0,0.1,3,55.10000000000051
2.53,11.05,stable,2.7795291990542978e-05,4.104146857457782,95.89582534725021,2.7795291990539922e-05,4.091242840271402,95.90872936443661,60.0,0.1,3,55.200000000000514
2.53,11.05,stable,2.7044117979894392e-05,4.07848359005363,95.92148936582838,2.7044117979891407e-05,4.065660261803378,95.93431269407863,60.0,0.1,3,55.300000000000516
2.53,11.05,stable,2.6313244615645414e-05,4.0529807796890225,95.94699290706635,2.6313244615642456e-05,4.040237635875311,95.95973605088005,60.0,0.1,3,55.40000000000052
2.53,11.05,stable,2.5602123268266268e-05,4.027637423543902,95.97233697433282,2.5602123268263388e-05,4.01497396282015,95.98500043505659,60.0,0.1,3,55.50000000000052
2.53,11.05,stable,2.4910220135063478e-05,4.002452525054209,95.99752256472564,2.491022013506067e-05,3.9898682492071775,96.01010684057269,60.0,0.1,3,55.60000000000052
2.53,11.05,stable,2.4237015839481286e-05,3.9774250938731677,96.02255066911098,2.423701583947855e-05,3.9649195078034047,96.03505625518073,60.0,0.1,3,55.70000000000052
2.53,11.05,stable,2.358200504123204e-05,3.952554145832792,96.04742227216215,2.358200504122937e-05,3.94012675753521,96.05984966045973,60.0,0.1,3,55.80000000000052
2.53,11.05,stable,2.2944696056962888e-05,3.927838702905632,96.0721383523983,2.2944696056960282e-05,3.915489023450198,96.08448803185372,60.0,0.1,3,55.900000000000524
2.53,11.05,stable,2.2324610491174057e-05,3.9032777931667417,96.09669988222275,2.2324610491171516e-05,3.8910053366792936,96.10897233871019,60.0,0.1,3,56.000000000000526
2.53,11.05,stable,2.172128287711163e-05,3.878870450755881,96.12110782796123,2.172128287710915e-05,3.866674734399057,96.13330354431804,60.0,0.1,3,56.10000000000053
2.53,11.05,stable,2.1134260327365297e-05,3.8546157158399397,96.14536314989972,2.113426032736288e-05,3.8424962597942294,96.15748260594543,60.0,0.1,3,56.20000000000053
2.53,11.05,stable,2.0563102193908747e-05,3.830512634575589,96.1694668023222,2.0563102193906393e-05,3.818468962020499,96.18151047487729,60.0,0.1,3,56.30000000000053
2.53,11.05,stable,2.0007379737327588e-05,3.806560259072157,96.1934197335481,2.000737973732529e-05,3.794591896167497,96.20538809645277,60.0,0.1,3,56.40000000000053
2.53,11.05,stable,1.9466675804986418e-05,3.7827576473547264,96.21722288596946,1.9466675804984178e-05,3.770864123222009,96.22911641010215,60.0,0.1,3,56.50000000000053
2.53,11.05,stable,1.8940584517893527e-05,3.7591038633274585,96.24087719608802,1.8940584517891342e-05,3.747284710031412,96.25269634938405,60.0,0.1,3,56.600000000000534
2.53,11.05,stable,1.8428710966028147e-05,3.7355979767371315,96.2643835945519,1.842871096602602e-05,3.7238527292673327,96.27612884202169,60.0,0.1,3,56.700000000000536
2.53,11.05,stable,1.7930670911901538e-05,3.712239063136903,96.28774300619219,1.793067091189946e-05,3.7005672593895196,96.29941480993955,60.0,0.1,3,56.80000000000054
2.53,11.05,stable,1.744609050212942e-05,3.68902620385029,96.31095635005921,1.7446090502127394e-05,3.6774273846099392,96.32255516929955,60.0,0.1,3,56.90000000000054
2.53,11.05,stable,1.6974605986799213e-05,3.6659584859353678,96.33402453945865,1.6974605986797235e-05,3.6544321948570837,96.34555083053692,60.0,0.1,3,57.00000000000054
2.53,11.05,stable,1.651586344642145e-05,3.643035002149181,96.35694848198737,1.6515863446419517e-05,3.6315807857404985,96.36840269839605,60.0,0.1,3,57.10000000000054
2.53,11.05,stable,1.606951852626037e-05,3.6202548509123744,96.3797290795691,1.606951852625849e-05,3.6088722585155213,96.39111167196594,60.0,0.1,3,57.20000000000054
2.53,11.05,stable,1.5635236177844323e-05,3.5976171362740357,96.4023672284898,1.5635236177842486e-05,3.5863057200482356,96.41367864471556,60.0,0.1,3,57.300000000000544
2.53,11.05,stable,1.521269040746187e-05,3.575120967876751,96.42486381943284,1.521269040746008e-05,3.563880282780637,96.43610450452896,60.0,0.1,3,57.400000000000546
2.53,11.05,stable,1.4801564031454867e-05,3.5527654609218713,96.4472197375141,1.4801564031453095e-05,3.541595064696008,96.45839013373994,60.0,0.1,3,57.50000000000055
2.53,11.05,stable,1.4401548438124789e-05,3.530549736134993,96.46943586231657,1.4401548438123063e-05,3.5194491892845092,96.48053640916704,60.0,0.1,3,57.60000000000055
2.53,11.05,stable,1.4012343356073598e-05,3.508472919731643,96.491513067925,1.4012343356071913e-05,3.4974417855089692,96.50254420214766,60.0,0.1,3,57.70000000000055
2.53,11.05,stable,1.363365662880525e-05,3.486534143383176,96.5134522229602,1.3633656628803607e-05,3.475571987770888,96.52441437857247,60.0,0.1,3,57.80000000000055
2.53,11.05,stable,1.326520399541864e-05,3.4647325441828754,96.53525419061313,1.3265203995417039e-05,3.453838935876652,96.54614779891934,60.0,0.1,3,57.90000000000055
2.53,11.05,stable,1.2906708877227381e-05,3.4430672646122655,96.55691982867886,1.2906708877225818e-05,3.432241775003943,96.56774531828717,60.0,0.1,3,58.000000000000554
2.53,11.05,stable,1.2557902170146223e-05,3.4215374525076236,96.57844998959021,1.25579021701447e-05,3.4107796556683634,96.58920778642944,60.0,0.1,3,58.100000000000556
2.53,11.05,stable,1.2218522042688275e-05,3.4001422610266974,96.59984552045127,1.221852204268679e-05,3.3894517336902505,96.6105360477877,60.0,0.1,3,58.20000000000056
2.53,11.05,stable,1.188831373942141e-05,3.3788808486156254,96.62110726307064,1.1888313739419962e-05,3.368257170161708,96.63173094152457,60.0,0.1,3,58.30000000000056
2.53,11.05,stable,1.156702938973628e-05,3.35775237897606,96.64223605399455,1.1567029389734869e-05,3.347195131413828,96.65279330155678,60.0,0.1,3,58.40000000000056
2.53,11.05,stable,1.125442782178245e-05,3.336756021032488,96.6632327245397,1.1254427821781073e-05,3.3262647889841173,96.67372395658806,60.0,0.1,3,58.50000000000056
2.53,11.05,stable,1.095027438143292e-05,3.3158909488997543,96.68409810082586,1.095027438143156e-05,3.305465319584119,96.6945237301415,60.0,0.1,3,58.60000000000056
2.53,11.05,stable,1.0654340756141196e-05,3.2951563418507805,96.70483300380846,1.0654340756139888e-05,3.284795905067236,96.71519344059199,60.0,0.1,3,58.700000000000564
2.53,11.05,stable,1.036640480355864e-05,3.2745513842844822,96.72543824931071,1.0366404803557345e-05,3.2642557323967507,96.73573390119844,60.0,0.1,3,58.800000000000566
2.53,11.05,stable,1.0086250384783499e-05,3.2540752656938814,96.74591464805573,1.0086250384782255e-05,3.243843993614031,96.75614592013558,60.0,0.1,3,58.90000000000057
2.53,11.05,stable,9.813667202116395e-06,3.2337271806344146,96.76626300569838,9.813667202115165e-06,3.2235598858069476,96.77643030052583,60.0,0.1,3,59.00000000000057
2.53,11.05,stable,9.548450641200524e-06,3.2135063286924344,96.78648412285692,9.548450641199342e-06,3.2034026110784652,96.79658784047089,60.0,0.1,3,59.10000000000057
2.53,11.05,stable,9.290401617428044e-06,3.193411914453905,96.80657879514447,9.290401617426875e-06,3.183371376515442,96.81661933308293,60.0,0.1,3,59.20000000000057
2.53,11.05,stable,9.039326426497365e-06,3.1734431474732854,96.82654781320028,9.039326426496242e-06,3.163465394157609,96.83652556651596,60.0,0.1,3,59.30000000000057
2.53,11.05,stable,8.795036599009169e-06,3.1535992422426093,96.84639196272079,8.795036599008058e-06,3.1436838809667496,96.85630732399665,60.0,0.1,3,59.400000000000574
2.53,11.05,stable,8.557348758991995e-06,3.1338794181607477,96.86611202449049,8.557348758990926e-06,3.1240260587960527,96.87596538385519,60.0,0.1,3,59.500000000000576
2.53,11.05,stable,8.32608448625121e-06,3.1142828995028653,96.88570877441265,8.326084486250152e-06,3.104491154359673,96.89550051955582,60.0,0.1,3,59.60000000000058
2.53,11.05,stable,8.101070182438021e-06,3.094808915390061,96.90518298353976,8.101070182437006e-06,3.0850783992024606,96.91491349972735,60.0,0.1,3,59.70000000000058
2.53,11.05,stable,7.88213694073802e-06,3.0754566997591968,96.92453541810387,7.882136940737016e-06,3.065787029669888,96.93420508819315,60.0,0.1,3,59.80000000000058
2.53,11.05,stable,7.669120419081401e-06,3.0562254913329086,96.94376683954668,7.669120419080436e-06,3.046616286878156,96.95337604400142,60.0,0.1,3,59.90000000000058
2.53,11.05,stable,7.461860716779717e-06,3.037114533589805,96.9628780045495,7.461860716778762e-06,3.027565416684482,96.97242712145479,60.0,0.1,3,60.00000000000058
